playerId,name,positionCode,teamId,teamAbbrev,lastTeamId,lastTeamAbbrev,lastSeasonId,sweaterNumber,active,height,heightInCentimeters,weightInPounds,weightInKilograms,birthCity,birthStateProvince,birthCountry,update_ts
8455690,William Brauer,D,NA,NA,NA,NA,NA,NA,FALSE,6'3",191,205,92,Fort Bragg,North Carolina,USA,2024-02-09 18:34:29.0241
8481209,Dylan Bredo,D,NA,NA,NA,NA,NA,NA,FALSE,6'2",188,196,88,Edmonton,Alberta,CAN,2024-02-09 18:34:29.0241
8445680,Dan Brennan,L,NA,NA,2,NYI,19851986,25,FALSE,6'3",191,210,95,Dawson Creek,British Columbia,CAN,2024-02-09 18:34:29.0241
8477090,Jacob Brennan,G,NA,NA,20,CGY,NA,NA,FALSE,6'1",185,180,81,Halifax,Nova Scotia,CAN,2024-02-09 18:34:29.0241
8455703,John Brill,R,NA,NA,25,DAL,NA,NA,FALSE,6'3",191,180,81,St. Paul,Minnesota,USA,2024-02-09 18:34:29.0241
8445682,Greg Britz,L,NA,NA,NA,NA,19861987,30,FALSE,6'0",183,190,86,Marblehead,Massachusetts,USA,2024-02-09 18:34:29.0241
8466418,Christian Bronsard,G,NA,NA,23,VAN,NA,NA,FALSE,5'8",173,160,72,Lahr,NA,DEU,2024-02-09 18:34:29.0241
8445690,Bob Brooke,R,NA,NA,27,PHX,19891990,13,FALSE,5'11",180,195,88,Melrose,Massachusetts,USA,2024-02-09 18:34:29.0241
8471869,Pat Brosnihan,R,NA,NA,27,PHX,NA,NA,FALSE,6'4",193,208,94,Worcester,Massachusetts,USA,2024-02-09 18:34:29.0241
8460644,David Brosseau,C,NA,NA,3,NYR,NA,NA,FALSE,6'1",185,189,85,Montréal,Quebec,CAN,2024-02-09 18:34:29.0241
8475567,Julien Brouillette,D,NA,NA,52,WPG,20142015,49,FALSE,5'11",180,185,83,St-Esprit,Quebec,CAN,2024-02-09 18:34:29.0241
8455715,Alistair Brown,D,NA,NA,NA,NA,NA,NA,FALSE,6'0",183,185,83,Cornwall,Ontario,CAN,2024-02-09 18:34:29.0241
8455716,Bill Brown,C,NA,NA,NA,NA,NA,NA,FALSE,6'0",183,169,76,Dayton,Ohio,USA,2024-02-09 18:34:29.0241
8468265,Jeremy Brown,R,NA,NA,6,BOS,NA,NA,FALSE,5'10",178,186,84,Haileybury,Ontario,CAN,2024-02-09 18:34:29.0241
8445710,Larry Brown,D,NA,NA,NA,NA,19771978,4,FALSE,6'2",188,210,95,Brandon,Manitoba,CAN,2024-02-09 18:34:29.0241
8477020,Travis Brown,D,NA,NA,8,MTL,NA,64,FALSE,6'2",188,179,81,Winnipeg,Manitoba,CAN,2024-02-09 18:34:29.0241
8455723,Mark Brownschidle,D,NA,NA,7,BUF,NA,NA,FALSE,6'2",188,185,83,Amherst,New York,USA,2024-02-09 18:34:29.0241
8469597,Bernd Bruckler,G,NA,NA,4,PHI,NA,NA,FALSE,6'1",185,180,81,Graz,NA,AUT,2024-02-09 18:34:29.0241
8458848,Eric Brule,D,NA,NA,5,PIT,NA,NA,FALSE,5'10",178,200,90,Arthabaska,Quebec,CAN,2024-02-09 18:34:29.0241
8476771,Bryan Brutlag,L,NA,NA,NA,NA,NA,NA,FALSE,5'11",180,189,85,Lakeville,Minnesota,USA,2024-02-09 18:34:29.0241
8445203,Bill Brydge,D,NA,NA,NA,NA,19351936,3,FALSE,5'9",175,195,88,Renfrew,Ontario,CAN,2024-02-09 18:34:29.0241
8483664,Samuel Bucek,L,NA,NA,NA,NA,NA,NA,FALSE,6'3",191,205,92,Nitra,NA,SVK,2024-02-09 18:34:29.0241
8445237,Bucky Buchanan,C,NA,NA,NA,NA,19481949,19,FALSE,5'9",175,172,77,Bout-de-L'Isle,Quebec,CAN,2024-02-09 18:34:29.0241
8474918,Brandon Buck,L,NA,NA,30,MIN,NA,NA,FALSE,6'1",185,190,86,London,Ontario,CAN,2024-02-09 18:34:29.0241
8469514,Peter Budaj,G,NA,NA,26,LAK,20182019,31,FALSE,6'1",185,196,88,Banská Bystrica,NA,SVK,2024-02-09 18:34:29.0241
8445241,Doug Buhr,L,NA,NA,NA,NA,19741975,28,FALSE,6'3",191,215,97,Vancouver,British Columbia,CAN,2024-02-09 18:34:29.0241
8464998,Jan Bulis,C,NA,NA,23,VAN,20062007,38,FALSE,6'0",183,209,94,Pardubice,NA,CZE,2024-02-09 18:34:29.0241
8466382,Geoff Bumstead,R,NA,NA,22,EDM,NA,NA,FALSE,5'10",178,222,100,Winnipeg,Manitoba,CAN,2024-02-09 18:34:29.0241
8458969,Valeri Bure,R,NA,NA,26,LAK,20032004,17,FALSE,5'11",180,180,81,Moscow,NA,RUS,2024-02-09 18:34:29.0241
8455741,David Burke,D,NA,NA,10,TOR,NA,NA,FALSE,6'1",185,182,82,Detroit,Michigan,USA,2024-02-09 18:34:29.0241
8472322,Gerry Burke,D,NA,NA,NA,NA,NA,NA,FALSE,6'4",193,225,101,Milton,Massachusetts,USA,2024-02-09 18:34:29.0241
8477640,Taylor Burke,C,NA,NA,20,CGY,NA,NA,FALSE,6'1",185,196,88,Halifax,Nova Scotia,CAN,2024-02-09 18:34:29.0241
8473467,Codey Burki,C,NA,NA,21,COL,NA,38,FALSE,6'0",183,190,86,Winnipeg,Manitoba,CAN,2024-02-09 18:34:29.0241
8477733,Cameron Burt,D,NA,NA,NA,NA,NA,NA,FALSE,5'10",178,170,77,Detroit,Michigan,USA,2024-02-09 18:34:29.0241
8481220,Luka Burzan,C,NA,NA,21,COL,NA,50,FALSE,6'0",183,184,83,Surrey,British Columbia,CAN,2024-02-09 18:34:29.0241
8459123,Fran Bussey,C,NA,NA,5,PIT,NA,NA,FALSE,6'3",191,182,82,Duluth,Minnesota,USA,2024-02-09 18:34:29.0241
8476933,Raphael Bussieres,L,NA,NA,30,MIN,NA,NA,FALSE,6'2",188,202,91,Longueuil,Quebec,CAN,2024-02-09 18:34:29.0241
8483812,Francois-James Buteau,D,NA,NA,7,BUF,NA,NA,FALSE,6'3",191,197,89,Montréal,Quebec,CAN,2024-02-09 18:34:29.0241
8471761,Chris Butler,D,NA,NA,19,STL,20182019,25,FALSE,6'1",185,196,88,St. Louis,Missouri,USA,2024-02-09 18:34:29.0241
8460691,Rob Butler,L,NA,NA,10,TOR,NA,NA,FALSE,6'2",188,175,79,Winnipeg,Manitoba,CAN,2024-02-09 18:34:29.0241
8467912,Alexander Buturlin,L,NA,NA,8,MTL,NA,NA,FALSE,5'11",180,183,82,Moscow,NA,RUS,2024-02-09 18:34:29.0241
8459827,Rob Butz,L,NA,NA,10,TOR,NA,NA,FALSE,6'3",191,195,88,Edmonton,Alberta,CAN,2024-02-09 18:34:29.0241
8445813,Gord Buynak,D,NA,NA,NA,NA,19741975,4,FALSE,6'1",185,180,81,Detroit,Michigan,USA,2024-02-09 18:34:29.0241
8459590,Mike Buzak,G,NA,NA,1,NJD,NA,NA,FALSE,6'3",191,183,82,Edson,Alberta,CAN,2024-02-09 18:34:29.0241
8449847,Steve Buzinski,G,NA,NA,NA,NA,19421943,1,FALSE,5'8",173,140,63,Dunblane,Saskatchewan,CAN,2024-02-09 18:34:29.0241
8445814,John Byce,R,NA,NA,15,WSH,19911992,42,FALSE,6'1",185,180,81,Madison,Wisconsin,USA,2024-02-09 18:34:29.0241
8468602,Derrick Byfuglien,D,NA,NA,2,NYI,NA,NA,FALSE,6'1",185,202,91,Roseau,Minnesota,USA,2024-02-09 18:34:29.0241
8472243,David Cacciola,G,NA,NA,NA,NA,NA,NA,FALSE,6'0",183,190,86,Waltham,Massachusetts,USA,2024-02-09 18:34:29.0241
8483805,Pavel Cajan,G,NA,NA,29,CBJ,NA,NA,FALSE,6'2",188,176,79,NA,NA,CZE,2024-02-09 18:34:29.0241
8480898,Tony Calderone,R,NA,NA,25,DAL,NA,51,FALSE,6'0",183,195,88,Trenton,Michigan,USA,2024-02-09 18:34:29.0241
8455772,Gary Callaghan,C,NA,NA,9,OTT,NA,NA,FALSE,6'0",183,185,83,Oshawa,Ontario,CAN,2024-02-09 18:34:29.0241
8476405,Anthony Camara,L,NA,NA,12,CAR,NA,NA,FALSE,6'0",183,192,86,Toronto,Ontario,CAN,2024-02-09 18:34:29.0241
8445315,Scotty Cameron,C,NA,NA,NA,NA,19421943,14,FALSE,6'2",188,175,79,Prince Albert,Saskatchewan,CAN,2024-02-09 18:34:29.0241
8474014,Max Campbell,C,NA,NA,3,NYR,NA,NA,FALSE,6'1",185,185,83,Strathroy,Ontario,CAN,2024-02-09 18:34:29.0241
8445905,Dom Campedelli,D,NA,NA,NA,NA,19851986,40,FALSE,6'1",185,185,83,Cohasset,Massachusetts,USA,2024-02-09 18:34:29.0241
8480288,Nick Campoli,C,NA,NA,54,VGK,NA,NA,FALSE,5'11",180,190,86,Toronto,Ontario,CAN,2024-02-09 18:34:29.0241
8445321,Leo Carbol,D,NA,NA,NA,NA,19421943,14,FALSE,5'11",180,170,77,Ottawa,Ontario,CAN,2024-02-09 18:34:29.0241
8458968,Jim Carey,G,NA,NA,19,STL,19981999,30,FALSE,6'2",188,205,92,Dorchester,Massachusetts,USA,2024-02-09 18:34:29.0241
8455795,Kenneth Carlson,D,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,St. Cloud,Minnesota,USA,2024-02-09 18:34:29.0241
8445937,Anders Carlsson,C,NA,NA,NA,NA,19881989,20,FALSE,5'11",180,185,83,Gavle,NA,SWE,2024-02-09 18:34:29.0241
8445938,Randy Carlyle,D,NA,NA,27,PHX,19921993,8,FALSE,5'10",178,200,90,Sudbury,Ontario,CAN,2024-02-09 18:34:29.0241
8455804,Keith Carney,D,NA,NA,10,TOR,NA,NA,FALSE,6'1",185,180,81,Cumberland,Rhode Island,USA,2024-02-09 18:34:29.0241
8470100,Francois Caron,D,NA,NA,8,MTL,NA,NA,FALSE,6'3",191,182,82,Montréal,Quebec,CAN,2024-02-09 18:34:29.0241
8471919,Jeff Caron,D,NA,NA,13,FLA,NA,NA,FALSE,6'2",188,185,83,Moncton,New Brunswick,CAN,2024-02-09 18:34:29.0241
8445330,Ed Carpenter,D,NA,NA,NA,NA,19201921,3,FALSE,6'0",183,170,77,Hartford,Michigan,USA,2024-02-09 18:34:29.0241
8445331,Red Carr,L,NA,NA,NA,NA,19431944,14,FALSE,5'8",173,178,80,Winnipeg,Manitoba,CAN,2024-02-09 18:34:29.0241
8475930,Jake Carrick,R,NA,NA,24,ANA,NA,NA,FALSE,5'11",180,200,90,Stouffville,Ontario,CAN,2024-02-09 18:34:29.0241
8455808,Bernard Carrier,D,NA,NA,NA,NA,NA,NA,FALSE,6'0",183,198,89,St. Georges,Quebec,CAN,2024-02-09 18:34:29.0241
8445334,Gene Carrigan,C,NA,NA,NA,NA,19341935,14,FALSE,6'1",185,200,90,Edmonton,Alberta,CAN,2024-02-09 18:34:29.0241
8479545,Noah Carroll,D,NA,NA,10,TOR,NA,82,FALSE,6'1",185,184,83,Strathroy,Ontario,CAN,2024-02-09 18:34:29.0241
8476622,Tyler Carroll,L,NA,NA,12,CAR,NA,NA,FALSE,6'2",188,203,91,Strathroy,Ontario,CAN,2024-02-09 18:34:29.0241
8475649,Matthew Case,D,NA,NA,NA,NA,NA,NA,FALSE,5'11",180,183,82,Plymouth,Minnesota,USA,2024-02-09 18:34:29.0241
8473915,Reid Cashman,D,NA,NA,10,TOR,NA,NA,FALSE,6'2",188,210,95,Red Wing,Minnesota,USA,2024-02-09 18:34:29.0241
8446003,Andrew Cassels,C,NA,NA,15,WSH,20052006,25,FALSE,5'11",180,178,80,Bramalea,Ontario,CAN,2024-02-09 18:34:29.0241
8465194,Chad Cavanagh,L,NA,NA,14,TBL,NA,NA,FALSE,5'11",180,166,75,Peterborough,Ontario,CAN,2024-02-09 18:34:29.0241
8455824,Mike Cavanaugh,D,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,Kingston,Ontario,CAN,2024-02-09 18:34:29.0241
8474984,John Ceci,G,NA,NA,NA,NA,NA,NA,FALSE,5'11",180,150,68,King City,Ontario,CAN,2024-02-09 18:34:29.0241
8476169,Jacob Cepis,R,NA,NA,NA,NA,NA,NA,FALSE,5'8",173,175,79,Parma,Ohio,USA,2024-02-09 18:34:29.0241
8473663,Jean-Philippe Chabot,L,NA,NA,11,ATL,NA,NA,FALSE,6'2",188,192,86,Quebec City,Quebec,CAN,2024-02-09 18:34:29.0241
8468138,Jamie Chamberlain,R,NA,NA,NA,NA,NA,NA,FALSE,6'0",183,178,80,Sarnia,Ontario,CAN,2024-02-09 18:34:29.0241
8445358,Murph Chamberlain,L,NA,NA,NA,NA,19481949,12,FALSE,5'11",180,165,74,Shawville,Quebec,CAN,2024-02-09 18:34:29.0241
8458898,Craig Chapman,C,NA,NA,23,VAN,NA,NA,FALSE,5'9",175,175,79,Kamloops,British Columbia,CAN,2024-02-09 18:34:29.0241
8462704,Louis Charbonneau,R,NA,NA,NA,NA,NA,NA,FALSE,6'0",183,202,91,Montréal,Quebec,CAN,2024-02-09 18:34:29.0241
8475092,Dan Charleston,R,NA,NA,NA,NA,NA,NA,FALSE,5'8",173,180,81,Oak Forest,Illinois,USA,2024-02-09 18:34:29.0241
8446048,Dave Chartier,C,NA,NA,NA,NA,19801981,34,FALSE,5'9",175,170,77,St. Lazare,Manitoba,CAN,2024-02-09 18:34:29.0241
8449914,Marv Edwards,G,NA,NA,NA,NA,19731974,1,FALSE,5'8",173,155,70,St. Catharines,Ontario,CAN,2024-02-09 18:34:29.0241
8456165,Tracy Egeland,R,NA,NA,4,PHI,NA,NA,FALSE,6'1",185,180,81,Lethbridge,Alberta,CAN,2024-02-09 18:34:29.0241
8470627,Mike Egener,D,NA,NA,6,BOS,NA,NA,FALSE,6'4",193,195,88,Lahr,NA,DEU,2024-02-09 18:34:29.0241
8470987,Dan Ehrman,D,NA,NA,23,VAN,NA,NA,FALSE,6'3",191,200,90,Duncan,British Columbia,CAN,2024-02-09 18:34:29.0241
8474115,Bradley Eidsness,G,NA,NA,7,BUF,NA,NA,FALSE,6'0",183,190,86,Chestermere,Alberta,CAN,2024-02-09 18:34:29.0241
8462151,Brian Elder,G,NA,NA,27,PHX,NA,NA,FALSE,6'0",183,175,79,Oak Lake,Massachusetts,USA,2024-02-09 18:34:29.0241
8483903,Drew Elliott,R,NA,NA,53,ARI,NA,NA,FALSE,5'11",180,197,89,Saint John,New Brunswick,CAN,2024-02-09 18:34:29.0241
8446144,Fred Elliott,R,NA,NA,NA,NA,19281929,12,FALSE,5'8",173,165,74,Clinton,Ontario,CAN,2024-02-09 18:34:29.0241
8468120,Mikko Eloranta,L,NA,NA,26,LAK,20022003,42,FALSE,6'0",183,190,86,Turku,NA,FIN,2024-02-09 18:34:29.0241
8456180,Mark Emerson,C,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,Milwaukee,Wisconsin,USA,2024-02-09 18:34:29.0241
8473558,Cory Emmerton,C,NA,NA,17,DET,20132014,25,FALSE,6'0",183,191,86,St. Thomas,Ontario,CAN,2024-02-09 18:34:29.0241
8475961,Alex Emond,C,NA,NA,30,MIN,NA,NA,FALSE,6'1",185,195,88,Riviere-du-Loup,Quebec,CAN,2024-02-09 18:34:29.0241
8483218,Tyson Empey,C,NA,NA,NA,NA,NA,NA,FALSE,6'2",188,190,86,Swift Current,Saskatchewan,CAN,2024-02-09 18:34:29.0241
8446684,John English,D,NA,NA,22,EDM,19871988,26,FALSE,6'2",188,190,86,Toronto,Ontario,CAN,2024-02-09 18:34:29.0241
8471997,Gustav Engman,D,NA,NA,23,VAN,NA,NA,FALSE,6'3",191,209,94,Borlange,NA,SWE,2024-02-09 18:34:29.0241
8474589,Tyler Ennis,R,NA,NA,9,OTT,20212022,63,FALSE,5'9",175,160,72,Edmonton,Alberta,CAN,2024-02-09 18:34:29.0241
8456189,Kelly Ens,C,NA,NA,34,HFD,NA,NA,FALSE,6'2",188,195,88,Saskatoon,Saskatchewan,CAN,2024-02-09 18:34:29.0241
8456192,Michael Erickson,D,NA,NA,2,NYI,NA,NA,FALSE,5'10",178,189,85,Worcester,Massachusetts,USA,2024-02-09 18:34:29.0241
8456198,Tomaz Eriksson,L,NA,NA,4,PHI,NA,NA,FALSE,6'0",183,194,87,Stockholm,NA,SWE,2024-02-09 18:34:29.0241
8475360,Daniel Erlich,R,NA,NA,28,SJS,NA,NA,FALSE,5'6",168,150,68,Thornhill,Ontario,CAN,2024-02-09 18:34:29.0241
8473975,Erik Ersberg,G,NA,NA,26,LAK,20092010,31,FALSE,6'0",183,165,74,Sala,NA,SWE,2024-02-09 18:34:29.0241
8446182,Stewart Evans,D,NA,NA,NA,NA,19381939,6,FALSE,5'10",178,170,77,Ottawa,Ontario,CAN,2024-02-09 18:34:29.0241
8470220,Vladislav Evseev,L,NA,NA,6,BOS,NA,NA,FALSE,6'2",188,196,88,Moscow,NA,RUS,2024-02-09 18:34:29.0241
8456213,Stephen Ewing,C,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,Toronto,Ontario,CAN,2024-02-09 18:34:29.0241
8456215,Sean Fabian,D,NA,NA,23,VAN,NA,NA,FALSE,6'1",185,200,90,Minneapolis,Minnesota,USA,2024-02-09 18:34:29.0241
8446187,Bill Fairbairn,R,NA,NA,NA,NA,19781979,10,FALSE,5'10",178,170,77,Brandon,Manitoba,CAN,2024-02-09 18:34:29.0241
8460761,Scott Fankhouser,G,NA,NA,11,ATL,20002001,30,FALSE,6'1",185,195,88,Bismarck,North Dakota,USA,2024-02-09 18:34:29.0241
8474200,Pierre-Luc Faubert,L,NA,NA,9,OTT,NA,NA,FALSE,6'0",183,190,86,Rigaud,Quebec,CAN,2024-02-09 18:34:29.0241
8456226,David Faulkner,C,NA,NA,NA,NA,NA,NA,FALSE,5'10",178,165,74,Shaunavon,Saskatchewan,CAN,2024-02-09 18:34:29.0241
8456227,Andre Faust,C,NA,NA,27,PHX,19931994,36,FALSE,6'1",185,180,81,Joliette,Quebec,CAN,2024-02-09 18:34:29.0241
8480263,Dylan Ferguson,G,NA,NA,9,OTT,20222023,34,FALSE,6'2",188,194,87,Lantzville,British Columbia,CAN,2024-02-09 18:34:29.0241
8446812,John Ferguson,L,NA,NA,8,MTL,19701971,22,FALSE,5'11",180,190,86,Vancouver,British Columbia,CAN,2024-02-09 18:34:29.0241
8484704,Alex Fernandes,G,NA,NA,NA,NA,NA,NA,FALSE,6'1",185,201,90,Bethel,Connecticut,USA,2024-02-09 18:34:29.0241
8458988,Manny Fernandez,G,NA,NA,6,BOS,20082009,35,FALSE,6'0",183,207,93,Etobicoke,Ontario,CAN,2024-02-09 18:34:29.0241
8481717,Lucas Feuk,L,NA,NA,20,CGY,NA,60,FALSE,6'0",183,183,82,Stockholm,NA,SWE,2024-02-09 18:34:29.0241
8468273,Jakub Ficenec,D,NA,NA,15,WSH,NA,NA,FALSE,5'10",178,185,83,Hradec Kralove,NA,CZE,2024-02-09 18:34:29.0241
8480095,Daniel Fick,D,NA,NA,NA,NA,NA,NA,FALSE,5'11",180,181,81,Marine on St. Croix,Minnesota,USA,2024-02-09 18:34:29.0241
8483090,Riley Fiddler-Schultz,C,NA,NA,7,BUF,NA,NA,FALSE,6'0",183,200,90,Edmonton,Alberta,CAN,2024-02-09 18:34:29.0241
8446819,Mike Fidler,L,NA,NA,NA,NA,19821983,8,FALSE,5'11",180,195,88,Everett,Massachusetts,USA,2024-02-09 18:34:29.0241
8446228,Guyle Fielder,C,NA,NA,NA,NA,19571958,16,FALSE,5'9",175,165,74,Potlatch,Idaho,USA,2024-02-09 18:34:29.0241
8456250,Timothy Fingerhut,L,NA,NA,5,PIT,NA,NA,FALSE,6'0",183,175,79,Camden,New Jersey,USA,2024-02-09 18:34:29.0241
8456252,Sean Finn,D,NA,NA,NA,NA,NA,NA,FALSE,6'3",191,205,92,Toronto,Ontario,CAN,2024-02-09 18:34:29.0241
8468875,Cole Fischer,D,NA,NA,12,CAR,NA,NA,FALSE,6'1",185,190,86,Luseland,Saskatchewan,CAN,2024-02-09 18:34:29.0241
8473596,David Fischer,D,NA,NA,23,VAN,NA,NA,FALSE,6'3",191,185,83,Minneapolis,Minnesota,USA,2024-02-09 18:34:29.0241
8467370,Mike Fisher,C,NA,NA,18,NSH,20172018,12,FALSE,6'1",185,216,97,Peterborough,Ontario,CAN,2024-02-09 18:34:29.0241
8458739,Jason Fitzsimmons,G,NA,NA,22,EDM,NA,NA,FALSE,5'10",178,180,81,Regina,Saskatchewan,CAN,2024-02-09 18:34:29.0241
8446318,Fern Flaman,D,NA,NA,NA,NA,19601961,14,FALSE,5'10",178,190,86,Dysart,Saskatchewan,CAN,2024-02-09 18:34:29.0241
8456267,Joseph Flanagan,C,NA,NA,1,NJD,NA,NA,FALSE,6'0",183,180,81,Arlington,Massachusetts,USA,2024-02-09 18:34:29.0241
8446324,Reg Fleming,D,NA,NA,NA,NA,19701971,6,FALSE,5'8",173,170,77,Montréal,Quebec,CAN,2024-02-09 18:34:29.0241
8446849,John Flesch,R,NA,NA,NA,NA,19791980,27,FALSE,6'2",188,200,90,Sudbury,Ontario,CAN,2024-02-09 18:34:29.0241
8460808,Scott Fletcher,D,NA,NA,22,EDM,NA,NA,FALSE,6'5",196,220,99,Calgary,Alberta,CAN,2024-02-09 18:34:29.0241
8446866,Bill Flett,R,NA,NA,NA,NA,19791980,17,FALSE,6'1",185,205,92,Vermilion,Alberta,CAN,2024-02-09 18:34:29.0241
8460714,Marty Flichel,R,NA,NA,25,DAL,NA,NA,FALSE,5'10",178,168,76,Gravelbourg,Saskatchewan,CAN,2024-02-09 18:34:29.0241
8477850,Christian Folin,D,NA,NA,8,MTL,20192020,32,FALSE,6'4",193,204,92,Gothenburg,NA,SWE,2024-02-09 18:34:29.0241
8446342,Val Fonteyne,L,NA,NA,NA,NA,19711972,14,FALSE,5'10",178,160,72,Wetaskiwin,Alberta,CAN,2024-02-09 18:34:29.0241
8480330,Spencer Foo,R,NA,NA,54,VGK,20172018,37,FALSE,6'0",183,187,84,St. Albert,Alberta,CAN,2024-02-09 18:34:29.0241
8479636,Michael Fora,D,NA,NA,12,CAR,NA,26,FALSE,6'2",188,213,96,Sorengo,NA,CHE,2024-02-09 18:34:29.0241
8446899,Brian Ford,G,NA,NA,NA,NA,19841985,31,FALSE,5'10",178,169,76,Edmonton,Alberta,CAN,2024-02-09 18:34:29.0241
8446347,Connie Forey,L,NA,NA,NA,NA,19731974,19,FALSE,6'2",188,185,83,Montréal,Quebec,CAN,2024-02-09 18:34:29.0241
8456289,Rick Forst,L,NA,NA,NA,NA,NA,NA,FALSE,6'1",185,178,80,Esterhazy,Saskatchewan,CAN,2024-02-09 18:34:29.0241
8469527,Beat Forster,D,NA,NA,27,PHX,NA,NA,FALSE,6'1",185,209,94,Herisau,NA,CHE,2024-02-09 18:34:29.0241
8446921,Alex Forsyth,C,NA,NA,NA,NA,19761977,24,FALSE,6'2",188,195,88,Galt,Ontario,CAN,2024-02-09 18:34:29.0241
8469798,Maxime Fortunus,D,NA,NA,25,DAL,20132014,73,FALSE,5'11",180,202,91,Longueuil,Quebec,CAN,2024-02-09 18:34:29.0241
8461072,Shawn Fotheringham,L,NA,NA,NA,NA,NA,NA,FALSE,6'0",183,195,88,Hamilton,Ontario,CAN,2024-02-09 18:34:29.0241
8477185,Phil Fox,R,NA,NA,NA,NA,NA,NA,FALSE,5'11",180,205,92,Stillwater,Minnesota,USA,2024-02-09 18:34:29.0241
8473896,T.J. Fox,C,NA,NA,28,SJS,NA,NA,FALSE,6'1",185,200,90,Oswego,New York,USA,2024-02-09 18:34:29.0241
8458936,Chris Foy,D,NA,NA,2,NYI,NA,NA,FALSE,6'0",183,190,86,Toronto,Ontario,CAN,2024-02-09 18:34:29.0241
8478180,Jason Fram,D,NA,NA,28,SJS,NA,NA,FALSE,5'11",180,195,88,Vancouver,British Columbia,CAN,2024-02-09 18:34:29.0241
8473594,Chris Frank,D,NA,NA,27,PHX,NA,NA,FALSE,6'0",183,213,96,Lynnwood,Washington,USA,2024-02-09 18:34:29.0241
8480215,Cole Fraser,D,NA,NA,17,DET,NA,NA,FALSE,6'2",188,195,88,Ottawa,Ontario,CAN,2024-02-09 18:34:29.0241
8471748,Mark Fraser,D,NA,NA,22,EDM,20142015,5,FALSE,6'4",193,220,99,Ottawa,Ontario,CAN,2024-02-09 18:34:29.0241
8456308,Joseph Frederick,R,NA,NA,17,DET,NA,NA,FALSE,6'1",185,190,86,Madison,Wisconsin,USA,2024-02-09 18:34:29.0241
8456309,Troy Frederick,L,NA,NA,28,SJS,NA,NA,FALSE,6'5",196,226,102,Virden,Manitoba,CAN,2024-02-09 18:34:29.0241
8478236,Ralfs Freibergs,D,NA,NA,52,WPG,NA,NA,FALSE,5'11",180,192,86,Riga,NA,LVA,2024-02-09 18:34:29.0241
8475643,Dustin Friesen,C,NA,NA,NA,NA,NA,NA,FALSE,6'0",183,170,77,Waldheim,Saskatchewan,CAN,2024-02-09 18:34:29.0241
8473687,Trevor Frischmon,C,NA,NA,2,NYI,20092010,28,FALSE,6'0",183,202,91,Ham Lake,Minnesota,USA,2024-02-09 18:34:29.0241
8470240,Luke Fritshaw,D,NA,NA,28,SJS,NA,NA,FALSE,6'3",191,200,90,Tisdale,Saskatchewan,CAN,2024-02-09 18:34:29.0241
8461170,Scott Froitland,G,NA,NA,NA,NA,NA,NA,FALSE,5'10",178,165,74,Huntington,New York,USA,2024-02-09 18:34:29.0241
8474723,Mats Froshaug,C,NA,NA,23,VAN,NA,NA,FALSE,6'1",185,198,89,Oslo,NA,NOR,2024-02-09 18:34:29.0241
8471256,Michael Funk,D,NA,NA,23,VAN,20072008,43,FALSE,6'4",193,199,90,Abbotsford,British Columbia,CAN,2024-02-09 18:34:29.0241
8456319,Frank Furlan,G,NA,NA,33,WIN,NA,NA,FALSE,5'8",173,160,72,Nanaimo,British Columbia,CAN,2024-02-09 18:34:29.0241
8484280,Brendan Furry,L,NA,NA,NA,NA,NA,NA,FALSE,6'1",185,198,89,Toledo,Ohio,USA,2024-02-09 18:34:29.0241
8469539,Owen Fussey,R,NA,NA,10,TOR,20032004,46,FALSE,6'0",183,195,88,Winnipeg,Manitoba,CAN,2024-02-09 18:34:29.0241
8469680,Mike Gabinet,D,NA,NA,3,NYR,NA,NA,FALSE,6'3",191,180,81,Edmonton,Alberta,CAN,2024-02-09 18:34:29.0241
8475634,Matt Beca,R,NA,NA,NA,NA,NA,NA,FALSE,5'10",178,181,81,Mississauga,Ontario,CAN,2024-02-09 18:34:29.0241
8482736,Jack Beck,R,NA,NA,12,CAR,NA,51,FALSE,5'11",180,162,73,Richmond Hill,Ontario,CAN,2024-02-09 18:34:29.0241
8478912,Jack Becker,C,NA,NA,6,BOS,NA,NA,FALSE,6'3",191,191,86,Duluth,Minnesota,USA,2024-02-09 18:34:29.0241
8455556,Paul Bedard,C,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,Sherbrooke,Quebec,CAN,2024-02-09 18:34:29.0241
8477339,Alexandre Belanger,G,NA,NA,30,MIN,NA,NA,FALSE,6'1",185,184,83,Sherbrooke,Quebec,CAN,2024-02-09 18:34:29.0241
8469654,Steve Belanger,G,NA,NA,27,PHX,NA,NA,FALSE,6'1",185,198,89,Anchorage,Alaska,USA,2024-02-09 18:34:29.0241
8465931,Brent Belecki,G,NA,NA,22,EDM,NA,NA,FALSE,5'10",178,170,77,Calgary,Alberta,CAN,2024-02-09 18:34:29.0241
8481280,Jeremy Belisle,G,NA,NA,NA,NA,NA,NA,FALSE,6'0",183,157,71,Terrebonne,Quebec,CAN,2024-02-09 18:34:29.0241
